date,series_id,value,release_date,vintage_date
2019-05-01,5,100.0,2026-07-17,2026-07-17
2019-06-01,5,100.0,2026-07-17,2026-07-17
2019-07-01,5,100.0,2026-07-17,2026-07-17
2019-08-01,5,100.0,2026-07-17,2026-07-17
2019-09-01,5,100.0,2026-07-17,2026-07-17
2019-10-01,5,100.0,2026-07-17,2026-07-17
2019-11-01,5,100.0,2026-07-17,2026-07-17
2019-12-01,5,100.0,2026-07-17,2026-07-17
2020-01-01,5,100.0,2026-07-17,2026-07-17
2020-02-01,5,100.0,2026-07-17,2026-07-17
2020-03-01,5,100.0,2026-07-17,2026-07-17
2020-04-01,5,100.0,2026-07-17,2026-07-17
2020-05-01,5,100.0,2026-07-17,2026-07-17
2020-06-01,5,100.0,2026-07-17,2026-07-17
2020-07-01,5,100.0,2026-07-17,2026-07-17
2020-08-01,5,100.0,2026-07-17,2026-07-17
2020-09-01,5,100.0,2026-07-17,2026-07-17
2020-10-01,5,100.0,2026-07-17,2026-07-17
2020-11-01,5,100.0,2026-07-17,2026-07-17
2020-12-01,5,100.0,2026-07-17,2026-07-17
2021-01-01,5,100.0,2026-07-17,2026-07-17
2021-02-01,5,100.0,2026-07-17,2026-07-17
2021-03-01,5,100.0,2026-07-17,2026-07-17
2021-04-01,5,100.0,2026-07-17,2026-07-17
2021-05-01,5,100.0,2026-07-17,2026-07-17
2021-06-01,5,100.0,2026-07-17,2026-07-17
2021-07-01,5,100.0,2026-07-17,2026-07-17
2021-08-01,5,100.0,2026-07-17,2026-07-17
2021-09-01,5,100.0,2026-07-17,2026-07-17
2021-10-01,5,100.0,2026-07-17,2026-07-17
2021-11-01,5,100.0,2026-07-17,2026-07-17
2021-12-01,5,100.0,2026-07-17,2026-07-17
2022-01-01,5,100.0,2026-07-17,2026-07-17
2022-02-01,5,100.0,2026-07-17,2026-07-17
2022-03-01,5,100.0,2026-07-17,2026-07-17
2022-04-01,5,100.0,2026-07-17,2026-07-17
2022-05-01,5,100.0,2026-07-17,2026-07-17
2022-06-01,5,100.0,2026-07-17,2026-07-17
2022-07-01,5,100.0,2026-07-17,2026-07-17
2022-08-01,5,100.0,2026-07-17,2026-07-17
2022-09-01,5,100.0,2026-07-17,2026-07-17
2022-10-01,5,100.0,2026-07-17,2026-07-17
2022-11-01,5,100.0,2026-07-17,2026-07-17
2022-12-01,5,100.0,2026-07-17,2026-07-17
2023-01-01,5,100.0,2026-07-17,2026-07-17
2023-02-01,5,100.0,2026-07-17,2026-07-17
2023-03-01,5,100.0,2026-07-17,2026-07-17
2023-04-01,5,100.0,2026-07-17,2026-07-17
2023-05-01,5,100.0,2026-07-17,2026-07-17
2023-06-01,5,100.0,2026-07-17,2026-07-17
2023-07-01,5,100.0,2026-07-17,2026-07-17
2023-08-01,5,100.0,2026-07-17,2026-07-17
2023-09-01,5,100.0,2026-07-17,2026-07-17
2023-10-01,5,100.0,2026-07-17,2026-07-17
2023-11-01,5,100.0,2026-07-17,2026-07-17
2023-12-01,5,100.0,2026-07-17,2026-07-17
2024-01-01,5,100.0,2026-07-17,2026-07-17
2024-02-01,5,100.0,2026-07-17,2026-07-17
2024-03-01,5,100.0,2026-07-17,2026-07-17
2024-04-01,5,100.0,2026-07-17,2026-07-17
2024-05-01,5,100.0,2026-07-17,2026-07-17
2024-06-01,5,100.0,2026-07-17,2026-07-17
2024-07-01,5,100.0,2026-07-17,2026-07-17
2024-08-01,5,100.0,2026-07-17,2026-07-17
2024-09-01,5,100.0,2026-07-17,2026-07-17
2024-10-01,5,100.0,2026-07-17,2026-07-17
2024-11-01,5,100.0,2026-07-17,2026-07-17
2024-12-01,5,100.0,2026-07-17,2026-07-17
2025-01-01,5,100.0,2026-07-17,2026-07-17
2025-02-01,5,100.0,2026-07-17,2026-07-17
2025-03-01,5,100.0,2026-07-17,2026-07-17
2025-04-01,5,100.0,2026-07-17,2026-07-17
2025-05-01,5,100.0,2026-07-17,2026-07-17
2025-06-01,5,100.0,2026-07-17,2026-07-17
2025-07-01,5,100.0,2026-07-17,2026-07-17
2025-08-01,5,100.0,2026-07-17,2026-07-17
2025-09-01,5,100.0,2026-07-17,2026-07-17
2025-11-01,5,100.0,2026-07-17,2026-07-17
2025-12-01,5,100.0,2026-07-17,2026-07-17
2026-01-01,5,100.0,2026-07-17,2026-07-17
2026-02-01,5,100.0,2026-07-17,2026-07-17
2026-03-01,5,100.0,2026-07-17,2026-07-17
2026-04-01,5,100.0,2026-07-17,2026-07-17
2026-05-01,5,100.0,2026-07-17,2026-07-17
2026-06-01,5,100.0,2026-07-17,2026-07-17
2000-01-01,6,100.0,2026-07-17,2026-07-17
2000-02-01,6,100.0,2026-07-17,2026-07-17
2000-03-01,6,100.0,2026-07-17,2026-07-17
2000-04-01,6,100.0,2026-07-17,2026-07-17
2000-05-01,6,100.0,2026-07-17,2026-07-17
2000-06-01,6,100.0,2026-07-17,2026-07-17
2000-07-01,6,100.0,2026-07-17,2026-07-17
2000-08-01,6,100.0,2026-07-17,2026-07-17
2000-09-01,6,100.0,2026-07-17,2026-07-17
2000-10-01,6,100.0,2026-07-17,2026-07-17
2000-11-01,6,100.0,2026-07-17,2026-07-17
2000-12-01,6,100.0,2026-07-17,2026-07-17
2001-01-01,6,100.0,2026-07-17,2026-07-17
2001-02-01,6,100.0,2026-07-17,2026-07-17
2001-03-01,6,100.0,2026-07-17,2026-07-17
2001-04-01,6,100.0,2026-07-17,2026-07-17
2001-05-01,6,100.0,2026-07-17,2026-07-17
2001-06-01,6,100.0,2026-07-17,2026-07-17
2001-07-01,6,100.0,2026-07-17,2026-07-17
2001-08-01,6,100.0,2026-07-17,2026-07-17
2001-09-01,6,100.0,2026-07-17,2026-07-17
2001-10-01,6,100.0,2026-07-17,2026-07-17
2001-11-01,6,100.0,2026-07-17,2026-07-17
2001-12-01,6,100.0,2026-07-17,2026-07-17
2002-01-01,6,100.0,2026-07-17,2026-07-17
2002-02-01,6,100.0,2026-07-17,2026-07-17
2002-03-01,6,100.0,2026-07-17,2026-07-17
2002-04-01,6,100.0,2026-07-17,2026-07-17
2002-05-01,6,100.0,2026-07-17,2026-07-17
2002-06-01,6,100.0,2026-07-17,2026-07-17
2002-07-01,6,100.0,2026-07-17,2026-07-17
2002-08-01,6,100.0,2026-07-17,2026-07-17
2002-09-01,6,100.0,2026-07-17,2026-07-17
2002-10-01,6,100.0,2026-07-17,2026-07-17
2002-11-01,6,100.0,2026-07-17,2026-07-17
2002-12-01,6,100.0,2026-07-17,2026-07-17
2003-01-01,6,100.0,2026-07-17,2026-07-17
2003-02-01,6,100.0,2026-07-17,2026-07-17
2003-03-01,6,100.0,2026-07-17,2026-07-17
2003-04-01,6,100.0,2026-07-17,2026-07-17
2003-05-01,6,100.0,2026-07-17,2026-07-17
2003-06-01,6,100.0,2026-07-17,2026-07-17
2003-07-01,6,100.0,2026-07-17,2026-07-17
2003-08-01,6,100.0,2026-07-17,2026-07-17
2003-09-01,6,100.0,2026-07-17,2026-07-17
2003-10-01,6,100.0,2026-07-17,2026-07-17
2003-11-01,6,100.0,2026-07-17,2026-07-17
2003-12-01,6,100.0,2026-07-17,2026-07-17
2004-01-01,6,100.0,2026-07-17,2026-07-17
2004-02-01,6,100.0,2026-07-17,2026-07-17
2004-03-01,6,100.0,2026-07-17,2026-07-17
2004-04-01,6,100.0,2026-07-17,2026-07-17
2004-05-01,6,100.0,2026-07-17,2026-07-17
2004-06-01,6,100.0,2026-07-17,2026-07-17
2004-07-01,6,100.0,2026-07-17,2026-07-17
2004-08-01,6,100.0,2026-07-17,2026-07-17
2004-09-01,6,100.0,2026-07-17,2026-07-17
2004-10-01,6,100.0,2026-07-17,2026-07-17
2004-11-01,6,100.0,2026-07-17,2026-07-17
2004-12-01,6,100.0,2026-07-17,2026-07-17
2005-01-01,6,100.0,2026-07-17,2026-07-17
2005-02-01,6,100.0,2026-07-17,2026-07-17
2005-03-01,6,100.0,2026-07-17,2026-07-17
2005-04-01,6,100.0,2026-07-17,2026-07-17
2005-05-01,6,100.0,2026-07-17,2026-07-17
2005-06-01,6,100.0,2026-07-17,2026-07-17
2005-07-01,6,100.0,2026-07-17,2026-07-17
2005-08-01,6,100.0,2026-07-17,2026-07-17
2005-09-01,6,100.0,2026-07-17,2026-07-17
2005-10-01,6,100.0,2026-07-17,2026-07-17
2005-11-01,6,100.0,2026-07-17,2026-07-17
2005-12-01,6,100.0,2026-07-17,2026-07-17
2006-01-01,6,100.0,2026-07-17,2026-07-17
2006-02-01,6,100.0,2026-07-17,2026-07-17
2006-03-01,6,100.0,2026-07-17,2026-07-17
2006-04-01,6,100.0,2026-07-17,2026-07-17
2006-05-01,6,100.0,2026-07-17,2026-07-17
2006-06-01,6,100.0,2026-07-17,2026-07-17
2006-07-01,6,100.0,2026-07-17,2026-07-17
2006-08-01,6,100.0,2026-07-17,2026-07-17
2006-09-01,6,100.0,2026-07-17,2026-07-17
2006-10-01,6,100.0,2026-07-17,2026-07-17
2006-11-01,6,100.0,2026-07-17,2026-07-17
2006-12-01,6,100.0,2026-07-17,2026-07-17
2007-01-01,6,100.0,2026-07-17,2026-07-17
2007-02-01,6,100.0,2026-07-17,2026-07-17
2007-03-01,6,100.0,2026-07-17,2026-07-17
2007-04-01,6,100.0,2026-07-17,2026-07-17
2007-05-01,6,100.0,2026-07-17,2026-07-17
2007-06-01,6,100.0,2026-07-17,2026-07-17
2007-07-01,6,100.0,2026-07-17,2026-07-17
2007-08-01,6,100.0,2026-07-17,2026-07-17
2007-09-01,6,100.0,2026-07-17,2026-07-17
2007-10-01,6,100.0,2026-07-17,2026-07-17
2007-11-01,6,100.0,2026-07-17,2026-07-17
2007-12-01,6,100.0,2026-07-17,2026-07-17
2008-01-01,6,100.0,2026-07-17,2026-07-17
2008-02-01,6,100.0,2026-07-17,2026-07-17
2008-03-01,6,100.0,2026-07-17,2026-07-17
2008-04-01,6,100.0,2026-07-17,2026-07-17
2008-05-01,6,100.0,2026-07-17,2026-07-17
2008-06-01,6,100.0,2026-07-17,2026-07-17
2008-07-01,6,100.0,2026-07-17,2026-07-17
2008-08-01,6,100.0,2026-07-17,2026-07-17
2008-09-01,6,100.0,2026-07-17,2026-07-17
2008-10-01,6,100.0,2026-07-17,2026-07-17
2008-11-01,6,100.0,2026-07-17,2026-07-17
2008-12-01,6,100.0,2026-07-17,2026-07-17
2009-01-01,6,100.0,2026-07-17,2026-07-17
2009-02-01,6,100.0,2026-07-17,2026-07-17
2009-03-01,6,100.0,2026-07-17,2026-07-17
2009-04-01,6,100.0,2026-07-17,2026-07-17
2009-05-01,6,100.0,2026-07-17,2026-07-17
2009-06-01,6,100.0,2026-07-17,2026-07-17
2009-07-01,6,100.0,2026-07-17,2026-07-17
2009-08-01,6,100.0,2026-07-17,2026-07-17
2009-09-01,6,100.0,2026-07-17,2026-07-17
2009-10-01,6,100.0,2026-07-17,2026-07-17
2009-11-01,6,100.0,2026-07-17,2026-07-17
2009-12-01,6,100.0,2026-07-17,2026-07-17
2010-01-01,6,100.0,2026-07-17,2026-07-17
2010-02-01,6,100.0,2026-07-17,2026-07-17
2010-03-01,6,100.0,2026-07-17,2026-07-17
2010-04-01,6,100.0,2026-07-17,2026-07-17
2010-05-01,6,100.0,2026-07-17,2026-07-17
2010-06-01,6,100.0,2026-07-17,2026-07-17
2010-07-01,6,100.0,2026-07-17,2026-07-17
2010-08-01,6,100.0,2026-07-17,2026-07-17
2010-09-01,6,100.0,2026-07-17,2026-07-17
2010-10-01,6,100.0,2026-07-17,2026-07-17
2010-11-01,6,100.0,2026-07-17,2026-07-17
2010-12-01,6,100.0,2026-07-17,2026-07-17
2011-01-01,6,100.0,2026-07-17,2026-07-17
2011-02-01,6,100.0,2026-07-17,2026-07-17
2011-03-01,6,100.0,2026-07-17,2026-07-17
2011-04-01,6,100.0,2026-07-17,2026-07-17
2011-05-01,6,100.0,2026-07-17,2026-07-17
2011-06-01,6,100.0,2026-07-17,2026-07-17
2011-07-01,6,100.0,2026-07-17,2026-07-17
2011-08-01,6,100.0,2026-07-17,2026-07-17
2011-09-01,6,100.0,2026-07-17,2026-07-17
2011-10-01,6,100.0,2026-07-17,2026-07-17
2011-11-01,6,100.0,2026-07-17,2026-07-17
2011-12-01,6,100.0,2026-07-17,2026-07-17
2012-01-01,6,100.0,2026-07-17,2026-07-17
2012-02-01,6,100.0,2026-07-17,2026-07-17
2012-03-01,6,100.0,2026-07-17,2026-07-17
2012-04-01,6,100.0,2026-07-17,2026-07-17
2012-05-01,6,100.0,2026-07-17,2026-07-17
2012-06-01,6,100.0,2026-07-17,2026-07-17
2012-07-01,6,100.0,2026-07-17,2026-07-17
2012-08-01,6,100.0,2026-07-17,2026-07-17
2012-09-01,6,100.0,2026-07-17,2026-07-17
2012-10-01,6,100.0,2026-07-17,2026-07-17
2012-11-01,6,100.0,2026-07-17,2026-07-17
2012-12-01,6,100.0,2026-07-17,2026-07-17
2013-01-01,6,100.0,2026-07-17,2026-07-17
2013-02-01,6,100.0,2026-07-17,2026-07-17
2013-03-01,6,100.0,2026-07-17,2026-07-17
2013-04-01,6,100.0,2026-07-17,2026-07-17
2013-05-01,6,100.0,2026-07-17,2026-07-17
2013-06-01,6,100.0,2026-07-17,2026-07-17
2013-07-01,6,100.0,2026-07-17,2026-07-17
2013-08-01,6,100.0,2026-07-17,2026-07-17
2013-09-01,6,100.0,2026-07-17,2026-07-17
2013-10-01,6,100.0,2026-07-17,2026-07-17
2013-11-01,6,100.0,2026-07-17,2026-07-17
2013-12-01,6,100.0,2026-07-17,2026-07-17
2014-01-01,6,100.0,2026-07-17,2026-07-17
2014-02-01,6,100.0,2026-07-17,2026-07-17
2014-03-01,6,100.0,2026-07-17,2026-07-17
2014-04-01,6,100.0,2026-07-17,2026-07-17
2014-05-01,6,100.0,2026-07-17,2026-07-17
2014-06-01,6,100.0,2026-07-17,2026-07-17
2014-07-01,6,100.0,2026-07-17,2026-07-17
2014-08-01,6,100.0,2026-07-17,2026-07-17
2014-09-01,6,100.0,2026-07-17,2026-07-17
2014-10-01,6,100.0,2026-07-17,2026-07-17
2014-11-01,6,100.0,2026-07-17,2026-07-17
2014-12-01,6,100.0,2026-07-17,2026-07-17
2015-01-01,6,100.0,2026-07-17,2026-07-17
2015-02-01,6,100.0,2026-07-17,2026-07-17
2015-03-01,6,100.0,2026-07-17,2026-07-17
2015-04-01,6,100.0,2026-07-17,2026-07-17
2015-05-01,6,100.0,2026-07-17,2026-07-17
2015-06-01,6,100.0,2026-07-17,2026-07-17
2015-07-01,6,100.0,2026-07-17,2026-07-17
2015-08-01,6,100.0,2026-07-17,2026-07-17
2015-09-01,6,100.0,2026-07-17,2026-07-17
2015-10-01,6,100.0,2026-07-17,2026-07-17
2015-11-01,6,100.0,2026-07-17,2026-07-17
2015-12-01,6,100.0,2026-07-17,2026-07-17
2016-01-01,6,100.0,2026-07-17,2026-07-17
2016-02-01,6,100.0,2026-07-17,2026-07-17
2016-03-01,6,100.0,2026-07-17,2026-07-17
2016-04-01,6,100.0,2026-07-17,2026-07-17
2016-05-01,6,100.0,2026-07-17,2026-07-17
2016-06-01,6,100.0,2026-07-17,2026-07-17
2016-07-01,6,100.0,2026-07-17,2026-07-17
2016-08-01,6,100.0,2026-07-17,2026-07-17
2016-09-01,6,100.0,2026-07-17,2026-07-17
2016-10-01,6,100.0,2026-07-17,2026-07-17
2016-11-01,6,100.0,2026-07-17,2026-07-17
2016-12-01,6,100.0,2026-07-17,2026-07-17
2017-01-01,6,100.0,2026-07-17,2026-07-17
2017-02-01,6,100.0,2026-07-17,2026-07-17
2017-03-01,6,100.0,2026-07-17,2026-07-17
2017-04-01,6,100.0,2026-07-17,2026-07-17
2017-05-01,6,100.0,2026-07-17,2026-07-17
2017-06-01,6,100.0,2026-07-17,2026-07-17
2017-07-01,6,100.0,2026-07-17,2026-07-17
2017-08-01,6,100.0,2026-07-17,2026-07-17
2017-09-01,6,100.0,2026-07-17,2026-07-17
2017-10-01,6,100.0,2026-07-17,2026-07-17
2017-11-01,6,100.0,2026-07-17,2026-07-17
2017-12-01,6,100.0,2026-07-17,2026-07-17
2018-01-01,6,100.0,2026-07-17,2026-07-17
2018-02-01,6,100.0,2026-07-17,2026-07-17
2018-03-01,6,100.0,2026-07-17,2026-07-17
2018-04-01,6,100.0,2026-07-17,2026-07-17
2018-05-01,6,100.0,2026-07-17,2026-07-17
2018-06-01,6,100.0,2026-07-17,2026-07-17
2018-07-01,6,100.0,2026-07-17,2026-07-17
2018-08-01,6,100.0,2026-07-17,2026-07-17
2018-09-01,6,100.0,2026-07-17,2026-07-17
2018-10-01,6,100.0,2026-07-17,2026-07-17
2018-11-01,6,100.0,2026-07-17,2026-07-17
2018-12-01,6,100.0,2026-07-17,2026-07-17
2019-01-01,6,100.0,2026-07-17,2026-07-17
2019-02-01,6,100.0,2026-07-17,2026-07-17
2019-03-01,6,100.0,2026-07-17,2026-07-17
2019-04-01,6,100.0,2026-07-17,2026-07-17
2019-05-01,6,100.0,2026-07-17,2026-07-17
2019-06-01,6,100.0,2026-07-17,2026-07-17
2019-07-01,6,100.0,2026-07-17,2026-07-17
2019-08-01,6,100.0,2026-07-17,2026-07-17
2019-09-01,6,100.0,2026-07-17,2026-07-17
2019-10-01,6,100.0,2026-07-17,2026-07-17
2019-11-01,6,100.0,2026-07-17,2026-07-17
2019-12-01,6,100.0,2026-07-17,2026-07-17
2020-01-01,6,100.0,2026-07-17,2026-07-17
2020-02-01,6,100.0,2026-07-17,2026-07-17
2020-03-01,6,100.0,2026-07-17,2026-07-17
2020-04-01,6,100.0,2026-07-17,2026-07-17
2020-05-01,6,100.0,2026-07-17,2026-07-17
2020-06-01,6,100.0,2026-07-17,2026-07-17
2020-07-01,6,100.0,2026-07-17,2026-07-17
2020-08-01,6,100.0,2026-07-17,2026-07-17
2020-09-01,6,100.0,2026-07-17,2026-07-17
2020-10-01,6,100.0,2026-07-17,2026-07-17
2020-11-01,6,100.0,2026-07-17,2026-07-17
2020-12-01,6,100.0,2026-07-17,2026-07-17
2021-01-01,6,100.0,2026-07-17,2026-07-17
2021-02-01,6,100.0,2026-07-17,2026-07-17
2021-03-01,6,100.0,2026-07-17,2026-07-17
2021-04-01,6,100.0,2026-07-17,2026-07-17
2021-05-01,6,100.0,2026-07-17,2026-07-17
2021-06-01,6,100.0,2026-07-17,2026-07-17
2021-07-01,6,100.0,2026-07-17,2026-07-17
2021-08-01,6,100.0,2026-07-17,2026-07-17
2021-09-01,6,100.0,2026-07-17,2026-07-17
2021-10-01,6,100.0,2026-07-17,2026-07-17
2021-11-01,6,100.0,2026-07-17,2026-07-17
2021-12-01,6,100.0,2026-07-17,2026-07-17
2022-01-01,6,100.0,2026-07-17,2026-07-17
2022-02-01,6,100.0,2026-07-17,2026-07-17
2022-03-01,6,100.0,2026-07-17,2026-07-17
2022-04-01,6,100.0,2026-07-17,2026-07-17
2022-05-01,6,100.0,2026-07-17,2026-07-17
2022-06-01,6,100.0,2026-07-17,2026-07-17
2022-07-01,6,100.0,2026-07-17,2026-07-17
2022-08-01,6,100.0,2026-07-17,2026-07-17
2022-09-01,6,100.0,2026-07-17,2026-07-17
2022-10-01,6,100.0,2026-07-17,2026-07-17
2022-11-01,6,100.0,2026-07-17,2026-07-17
2022-12-01,6,100.0,2026-07-17,2026-07-17
2023-01-01,6,100.0,2026-07-17,2026-07-17
2023-02-01,6,100.0,2026-07-17,2026-07-17
2023-03-01,6,100.0,2026-07-17,2026-07-17
2023-04-01,6,100.0,2026-07-17,2026-07-17
2023-05-01,6,100.0,2026-07-17,2026-07-17
2023-06-01,6,100.0,2026-07-17,2026-07-17
2023-07-01,6,100.0,2026-07-17,2026-07-17
2023-08-01,6,100.0,2026-07-17,2026-07-17
2023-09-01,6,100.0,2026-07-17,2026-07-17
2023-10-01,6,100.0,2026-07-17,2026-07-17
2023-11-01,6,100.0,2026-07-17,2026-07-17
2023-12-01,6,100.0,2026-07-17,2026-07-17
2024-01-01,6,100.0,2026-07-17,2026-07-17
2024-02-01,6,100.0,2026-07-17,2026-07-17
2024-03-01,6,100.0,2026-07-17,2026-07-17
2024-04-01,6,100.0,2026-07-17,2026-07-17
2024-05-01,6,100.0,2026-07-17,2026-07-17
2024-06-01,6,100.0,2026-07-17,2026-07-17
2024-07-01,6,100.0,2026-07-17,2026-07-17
2024-08-01,6,100.0,2026-07-17,2026-07-17
2024-09-01,6,100.0,2026-07-17,2026-07-17
2024-10-01,6,100.0,2026-07-17,2026-07-17
2024-11-01,6,100.0,2026-07-17,2026-07-17
2024-12-01,6,100.0,2026-07-17,2026-07-17
2025-01-01,6,100.0,2026-07-17,2026-07-17
2025-02-01,6,100.0,2026-07-17,2026-07-17
2025-03-01,6,100.0,2026-07-17,2026-07-17
2025-04-01,6,100.0,2026-07-17,2026-07-17
2025-05-01,6,100.0,2026-07-17,2026-07-17
2025-06-01,6,100.0,2026-07-17,2026-07-17
2025-07-01,6,100.0,2026-07-17,2026-07-17
2025-08-01,6,100.0,2026-07-17,2026-07-17
2025-09-01,6,100.0,2026-07-17,2026-07-17
2025-11-01,6,100.0,2026-07-17,2026-07-17
2025-12-01,6,100.0,2026-07-17,2026-07-17
2026-01-01,6,100.0,2026-07-17,2026-07-17
2026-02-01,6,100.0,2026-07-17,2026-07-17
2026-03-01,6,100.0,2026-07-17,2026-07-17
2026-04-01,6,100.0,2026-07-17,2026-07-17
2026-05-01,6,100.0,2026-07-17,2026-07-17
2026-06-01,6,100.0,2026-07-17,2026-07-17
2000-02-01,7,0.692152,2026-07-17,2026-07-17
2000-03-01,7,0.995528,2026-07-17,2026-07-17
2000-04-01,7,0.034468,2026-07-17,2026-07-17
2000-05-01,7,0.094792,2026-07-17,2026-07-17
2000-06-01,7,0.581041,2026-07-17,2026-07-17
2000-07-01,7,0.2397,2026-07-17,2026-07-17
2000-08-01,7,-0.077125,2026-07-17,2026-07-17
2000-09-01,7,0.563993,2026-07-17,2026-07-17
2000-10-01,7,0.140196,2026-07-17,2026-07-17
2000-11-01,7,-0.017217,2026-07-17,2026-07-17
2000-12-01,7,-0.148921,2026-07-17,2026-07-17
2001-01-01,7,0.71796,2026-07-17,2026-07-17
2001-02-01,7,0.438821,2026-07-17,2026-07-17
2001-03-01,7,0.197455,2026-07-17,2026-07-17
2001-04-01,7,0.423507,2026-07-17,2026-07-17
2001-05-01,7,0.480178,2026-07-17,2026-07-17
2001-06-01,7,0.112076,2026-07-17,2026-07-17
2001-07-01,7,-0.428582,2026-07-17,2026-07-17
2001-08-01,7,-0.125786,2026-07-17,2026-07-17
2001-09-01,7,0.467503,2026-07-17,2026-07-17
2001-10-01,7,-0.537842,2026-07-17,2026-07-17
2001-11-01,7,-0.352421,2026-07-17,2026-07-17
2001-12-01,7,-0.601393,2026-07-17,2026-07-17
2002-01-01,7,0.196484,2026-07-17,2026-07-17
2002-02-01,7,0.426845,2026-07-17,2026-07-17
2002-03-01,7,0.641237,2026-07-17,2026-07-17
2002-04-01,7,0.650293,2026-07-17,2026-07-17
2002-05-01,7,-0.05275,2026-07-17,2026-07-17
2002-06-01,7,-0.007898,2026-07-17,2026-07-17
2002-07-01,7,0.063449,2026-07-17,2026-07-17
2002-08-01,7,0.361519,2026-07-17,2026-07-17
2002-09-01,7,0.10788,2026-07-17,2026-07-17
2002-10-01,7,0.134058,2026-07-17,2026-07-17
2002-11-01,7,-0.065575,2026-07-17,2026-07-17
2002-12-01,7,-0.362775,2026-07-17,2026-07-17
2003-01-01,7,0.489868,2026-07-17,2026-07-17
2003-02-01,7,0.962635,2026-07-17,2026-07-17
2003-03-01,7,0.743956,2026-07-17,2026-07-17
2003-04-01,7,-0.278377,2026-07-17,2026-07-17
2003-05-01,7,-0.235231,2026-07-17,2026-07-17
2003-06-01,7,0.139777,2026-07-17,2026-07-17
2003-07-01,7,0.075115,2026-07-17,2026-07-17
2003-08-01,7,0.423826,2026-07-17,2026-07-17
2003-09-01,7,0.339818,2026-07-17,2026-07-17
2003-10-01,7,-0.228605,2026-07-17,2026-07-17
2003-11-01,7,-0.411909,2026-07-17,2026-07-17
2003-12-01,7,-0.178167,2026-07-17,2026-07-17
2004-01-01,7,0.582054,2026-07-17,2026-07-17
2004-02-01,7,0.662476,2026-07-17,2026-07-17
2004-03-01,7,0.784233,2026-07-17,2026-07-17
2004-04-01,7,0.335632,2026-07-17,2026-07-17
2004-05-01,7,0.706548,2026-07-17,2026-07-17
2004-06-01,7,0.358736,2026-07-17,2026-07-17
2004-07-01,7,-0.258841,2026-07-17,2026-07-17
2004-08-01,7,-0.011409,2026-07-17,2026-07-17
2004-09-01,7,0.221247,2026-07-17,2026-07-17
2004-10-01,7,0.63111,2026-07-17,2026-07-17
2004-11-01,7,0.028426,2026-07-17,2026-07-17
2004-12-01,7,-0.530069,2026-07-17,2026-07-17
2005-01-01,7,0.193941,2026-07-17,2026-07-17
2005-02-01,7,0.670965,2026-07-17,2026-07-17
2005-03-01,7,0.975877,2026-07-17,2026-07-17
2005-04-01,7,0.832645,2026-07-17,2026-07-17
2005-05-01,7,-0.185131,2026-07-17,2026-07-17
2005-06-01,7,0.027866,2026-07-17,2026-07-17
2005-07-01,7,0.535309,2026-07-17,2026-07-17
2005-08-01,7,0.598691,2026-07-17,2026-07-17
2005-09-01,7,1.514821,2026-07-17,2026-07-17
2005-10-01,7,0.19682,2026-07-17,2026-07-17
2005-11-01,7,-1.104049,2026-07-17,2026-07-17
2005-12-01,7,-0.60236,2026-07-17,2026-07-17
2006-01-01,7,0.915653,2026-07-17,2026-07-17
2006-02-01,7,0.171805,2026-07-17,2026-07-17
2006-03-01,7,0.617952,2026-07-17,2026-07-17
2006-04-01,7,0.992061,2026-07-17,2026-07-17
2006-05-01,7,0.505266,2026-07-17,2026-07-17
2006-06-01,7,0.129552,2026-07-17,2026-07-17
2006-07-01,7,0.270684,2026-07-17,2026-07-17
2006-08-01,7,0.141792,2026-07-17,2026-07-17
2006-09-01,7,-0.730529,2026-07-17,2026-07-17
2006-10-01,7,-0.826759,2026-07-17,2026-07-17
2006-11-01,7,-0.298727,2026-07-17,2026-07-17
2006-12-01,7,0.104972,2026-07-17,2026-07-17
2007-01-01,7,0.330501,2026-07-17,2026-07-17
2007-02-01,7,0.615289,2026-07-17,2026-07-17
2007-03-01,7,1.118074,2026-07-17,2026-07-17
2007-04-01,7,0.799873,2026-07-17,2026-07-17
2007-05-01,7,0.767072,2026-07-17,2026-07-17
2007-06-01,7,0.19644,2026-07-17,2026-07-17
2007-07-01,7,-0.090297,2026-07-17,2026-07-17
2007-08-01,7,-0.322929,2026-07-17,2026-07-17
2007-09-01,7,0.276612,2026-07-17,2026-07-17
2007-10-01,7,0.206642,2026-07-17,2026-07-17
2007-11-01,7,0.677015,2026-07-17,2026-07-17
2007-12-01,7,-0.168836,2026-07-17,2026-07-17
2008-01-01,7,0.580821,2026-07-17,2026-07-17
2008-02-01,7,0.334395,2026-07-17,2026-07-17
2008-03-01,7,1.075761,2026-07-17,2026-07-17
2008-04-01,7,0.738079,2026-07-17,2026-07-17
2008-05-01,7,1.080177,2026-07-17,2026-07-17
2008-06-01,7,1.241103,2026-07-17,2026-07-17
2008-07-01,7,0.643273,2026-07-17,2026-07-17
2008-08-01,7,-0.574598,2026-07-17,2026-07-17
2008-09-01,7,-0.24498,2026-07-17,2026-07-17
2008-10-01,7,-1.372525,2026-07-17,2026-07-17
2008-11-01,7,-2.62167,2026-07-17,2026-07-17
2008-12-01,7,-1.39479,2026-07-17,2026-07-17
2009-01-01,7,0.496528,2026-07-17,2026-07-17
2009-02-01,7,0.621823,2026-07-17,2026-07-17
2009-03-01,7,0.253206,2026-07-17,2026-07-17
